FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C
477191;HS;19132099;1;;1;16185132;10092752;11026826;21429392;19132706;2015-12-14;2015-12-14;V;576409;169619
477282;HS;11619550;54;;54;16276120;10093252;11026826;21429392;10253039;2014-02-27;2014-02-27;V;573576;171314
479565;HS;19126293;151;;151;16275565;10092698;11026826;21429392;10252822;2002-11-20;2002-11-20;V;576003;168495
483011;HS;16551244;113;B;113B;16276006;10093147;11026826;21432237;10255210;1996-12-17;1997-01-07;V;570950;163574
485448;HS;19127885;29;B;29B;16275735;10092868;11026826;21432237;10252776;2004-04-02;2004-04-02;V;574024;165252
485824;HS;19127915;36;B;36B;16276286;10093414;11026826;21429392;10253004;2004-04-22;2004-04-22;V;571774;167850
485883;HS;19126153;96;A;96A;16276146;10093287;11026826;21429392;10252946;2002-08-28;2002-08-28;V;573898;169326
486507;HS;19127842;42;C;42C;16275735;10092868;11026826;21432237;10252911;2004-02-18;2004-02-18;V;574681;165452
486724;HS;19128008;25;A;25A;16276049;10093171;11026826;21432237;10259371;2004-06-16;2004-06-16;V;577886;162517
486733;HS;19127958;28;A;28A;16184829;10092752;11026826;21429392;10257239;2004-06-01;2004-06-01;V;577023;169610
487954;HS;11596398;44;;44;16275662;10092817;11026826;21429392;10252725;2004-06-17;2004-06-17;V;574276;170572
488095;HS;11630006;17;;17;16276227;10093350;11026826;21429392;19128130;2004-09-23;2004-09-23;V;573809;165879
489313;HS;11592406;1;;1;16185086;10092752;11026826;21429392;10253047;2003-11-12;2003-11-12;V;576527;170945
489314;HS;11592422;3;;3;16185086;10092752;11026826;21429392;10253047;2003-11-12;2003-11-12;V;576536;170959
489681;HS;11592457;5;;5;16185086;10092752;11026826;21429392;10253047;2003-11-12;2003-11-12;V;576546;170971
489682;HS;11592473;9;;9;16185086;10092752;11026826;21429392;10253047;2003-11-12;2003-11-12;V;576526;170996
489683;HS;11592481;11;;11;16185086;10092752;11026826;21429392;10253047;2003-11-12;2003-11-12;V;576509;171008
489684;HS;11592490;13;;13;16185086;10092752;11026826;21429392;10253047;2003-11-12;2003-11-12;V;576490;171003
489827;HS;19117936;29;A;29A;16184829;10092752;11026826;21429392;10257239;2004-02-11;2004-02-11;V;577636;169378
489924;HS;11592783;16;;16;16185124;10092752;11026826;21429392;10253055;2004-02-17;2004-02-17;V;576416;170827
490123;HS;19127826;7;A;7A;16276006;10093147;11026826;21432237;10255201;2004-02-16;2004-02-16;V;572240;163098
490157;HS;11592791;18;;18;16185124;10092752;11026826;21429392;10253055;2004-02-17;2004-02-17;V;576432;170816
490467;HS;11588786;34;;34;16184829;10092752;11026826;21429392;10257239;2004-03-09;2004-03-09;V;577626;169270
491335;HS;11642918;11;;11;16276456;10093597;11026826;21429392;10252890;1995-01-01;1995-01-01;V;569722;166837
491336;HS;11642985;17;;17;16276456;10093597;11026826;21429392;10252890;1995-01-01;1995-01-01;V;569661;167092
491337;HS;11643027;21;A;21A;16276456;10093597;11026826;21429392;10252890;1995-01-01;1995-01-01;V;569494;167238
491357;HS;11635776;71;;71;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;571431;167402
491358;HS;11635849;75;;75;16276286;10093414;11026826;21429392;10252997;1995-01-01;1995-01-01;V;571047;167654
491359;HS;11635911;81;;81;16276286;10093414;11026826;21429392;10252997;1995-01-01;1995-01-01;V;570528;167930
491604;HS;11589391;5;;5;16184861;10092752;11026826;21429392;10253268;2011-09-29;2011-09-29;V;576080;170947
491775;HS;11621686;21;;21;16276154;10093295;11026826;21429392;10252792;1995-01-01;1995-01-01;V;576304;166324
491776;HS;11643221;36;;36;16276456;10093597;11026826;21429392;10252890;1995-01-01;1995-01-01;V;569255;166955
491777;HS;11643418;3;;3;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;575313;167914
491956;HS;19138437;14;A;14A;16276065;10093198;11026826;21429392;10256836;2018-03-21;2018-03-21;V;576498;166717
492361;HS;11622119;50;A;50A;16276154;10093295;11026826;21429392;10252792;1995-01-01;1995-01-01;V;577242;166566
492362;HS;11629288;30;;30;16276197;10093333;11026826;21432237;10252938;1995-01-01;1995-01-01;V;572681;165070
492363;HS;11643710;27;;27;16276464;10093619;11026826;21429392;10252784;1995-01-01;1995-01-01;V;574703;167459
492431;HS;11636411;4;;4;16276308;10093449;11026826;21432237;10255015;1995-01-01;1995-01-01;V;575302;161983
492432;HS;11636462;7;;7;16276308;10093449;11026826;21432237;10255015;1995-01-01;1995-01-01;V;575571;161822
492433;HS;11636535;11;;11;16276308;10093449;11026826;21432237;10255015;1995-01-01;1995-01-01;V;575532;161666
492515;HS;11638341;10;;10;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;576011;164789
492516;HS;11638384;14;;14;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575901;164675
492524;HS;11638708;38;;38;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575945;164029
492525;HS;11638767;41;;41;16276367;10093490;11026826;21432237;10255171;1995-01-01;1995-01-01;V;575935;163929
492926;HS;19136353;34;B;34B;16276049;10093171;11026826;21432237;10259371;2014-11-25;2014-11-25;V;577735;163101
493203;HS;11593097;3;;3;16185183;10092752;11026826;21429392;10253047;2003-11-12;2003-11-12;V;576508;170943
493204;HS;11592465;7;;7;16185086;10092752;11026826;21429392;10253047;2003-11-12;2003-11-12;V;576542;170986
493209;HS;19123294;88;A;88A;16275565;10092698;11026826;21429392;10252814;2000-07-03;2000-07-03;V;576334;168612
494138;HS;11615830;1;;1;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;577233;167110
494139;HS;11615929;6;;6;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576970;167282
494140;HS;11615953;9;;9;16276065;10093198;11026826;21429392;10256836;1995-01-01;1995-01-01;V;576536;167060
494141;HS;11581994;3;;3;16275565;10092698;11026826;21429392;10256844;1995-01-01;1995-01-01;V;576536;169335
494251;HS;11616194;13;;13;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575330;166784
494252;HS;11616232;17;;17;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575419;166973
494253;HS;11616291;22;;22;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;575616;167423
494254;HS;11589685;31;;31;16184861;10092752;11026826;21429392;10253241;1995-01-01;1995-01-01;V;576322;170641
494255;HS;11592996;2;;2;16185167;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575933;170387
494256;HS;11590071;4;;4;16184888;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576045;170885
494257;HS;11616496;41;;41;16276073;10093201;11026826;21429392;10252806;1995-01-01;1995-01-01;V;576333;167424
494593;HS;11612881;87;;87;16276006;10093147;11026826;21432237;10255210;2013-12-30;2013-12-30;V;570463;163089
494631;HS;11582320;35;;35;16275565;10092698;11026826;21429392;10252822;1995-01-01;1995-01-01;V;576189;169095
494632;HS;11582362;39;;39;16275565;10092698;11026826;21429392;10252822;1995-01-01;1995-01-01;V;576253;168927
494633;HS;11589227;25;;25;16184853;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576129;171165
494634;HS;11589260;29;;29;16184853;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576058;171249
494635;HS;11589316;34;;34;16184853;10092752;11026826;21429392;10253276;1995-01-01;1995-01-01;V;576074;171300
494636;HS;11589367;2;;2;16184861;10092752;11026826;21429392;10252679;1995-01-01;1995-01-01;V;576064;170927
494637;HS;11589413;7;;7;16184861;10092752;11026826;21429392;10253268;1995-01-01;1995-01-01;V;576083;170943
494638;HS;11605435;28;A;28A;16275875;10093007;11026826;21429392;10252954;1995-01-01;1995-01-01;V;573371;166710
494724;HS;11592147;4;;4;16185035;10092752;11026826;21429392;10252628;2000-04-05;2000-04-05;V;575201;171103
495692;HS;19129934;16;D;16D;16184934;10092752;11026826;21429392;10253217;2007-01-18;2007-01-18;V;576127;170958
496669;HS;11644279;76;;76;16276464;10093619;11026826;21429392;10252857;2013-12-27;2013-12-27;V;574412;167857
497016;HS;11583024;107;;107;16275565;10092698;11026826;21429392;10256844;1995-01-01;1995-01-01;V;576526;168505
497017;HS;11583075;111;;111;16275565;10092698;11026826;21429392;10256844;1995-01-01;1995-01-01;V;576503;168374
497018;HS;11593054;6;;6;16185175;10092752;11026826;21429392;10253101;1995-01-01;1995-01-01;V;576172;169713
497019;HS;11593127;6;;6;16185183;10092752;11026826;21429392;10252768;1995-01-01;1995-01-01;V;576413;170951
497020;HS;11593186;3;;3;16185191;10092752;11026826;21429392;10253071;1995-01-01;1995-01-01;V;576321;169878
497021;HS;11590136;2;;2;16184896;10092752;11026826;21429392;10252636;1995-01-01;1995-01-01;V;576166;170754
497022;HS;11590195;7;;7;16184896;10092752;11026826;21429392;10252636;1995-01-01;1995-01-01;V;576195;170712
497023;HS;11590233;11;;11;16184896;10092752;11026826;21429392;10252636;1995-01-01;1995-01-01;V;576173;170670
497024;HS;11590284;16;;16;16184896;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576233;170594
497025;HS;11606512;35;;35;16275891;10093023;11026826;21432237;10255228;1995-01-01;1995-01-01;V;569767;164698
497026;HS;11606563;39;;39;16275891;10093023;11026826;21432237;10255228;1995-01-01;1995-01-01;V;570438;164497
497449;HS;11606610;43;;43;16275891;10093023;11026826;21432237;10255228;1995-01-01;1995-01-01;V;571040;163855
497450;HS;11606644;1;;1;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573405;171040
497451;HS;11617999;32;;32;16276103;10093236;11026826;21429392;10253144;1995-01-01;1995-01-01;V;571775;168832
497452;HS;11583369;138;;138;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;576014;167794
497453;HS;11583415;143;;143;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;575932;167984
497454;HS;11583474;149;;149;16275565;10092698;11026826;21429392;10252814;1995-01-01;1995-01-01;V;575952;168221
497638;HS;11620680;76;;76;16276146;10093287;11026826;21429392;10252580;2008-11-24;2008-11-24;V;573379;169259
498222;HS;11607047;21;;21;16275905;10093031;11026826;21429392;10253306;2018-06-04;2018-06-04;V;573083;170066
498292;HS;11635024;21;B;21B;16276286;10093414;11026826;21429392;10252997;1995-01-01;1995-01-01;V;571024;167926
498293;HS;11635091;26;;26;16276286;10093414;11026826;21429392;10253004;1995-01-01;1995-01-01;V;571924;168424
498657;HS;19131564;74;E;74E;16276286;10093414;11026826;21429392;10252997;2016-06-02;2016-06-02;V;570913;167747
498659;HS;19132455;3;A;3A;16275727;10092850;11026826;21432237;10255198;2016-06-02;2016-06-02;V;574056;164563
498713;HS;11621066;112;;112;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;574118;169030
498714;HS;11621139;117;;117;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;574065;168621
498718;HS;11621210;125;;125;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573811;168516
498719;HS;11621279;130;;130;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573357;168406
498720;HS;11621325;135;;135;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573234;167903
498721;HS;11621368;139;;139;16276146;10093287;11026826;21429392;10252946;1995-01-01;1995-01-01;V;573140;167526
498722;HS;11621414;2;;2;16276154;10093295;11026826;21429392;10252792;1995-01-01;1995-01-01;V;576902;166898
498723;HS;11621465;5;;5;16276154;10093295;11026826;21429392;10252792;1995-01-01;1995-01-01;V;576738;166777
498813;HS;11588301;13;;13;16184802;10092752;11026826;21429392;10253225;2015-10-29;2015-10-29;V;576220;171301
498988;HS;19132285;18;D;18D;16276014;10093155;11026826;21429392;10638950;2010-07-06;2010-07-06;V;575781;169805
499319;HS;16391166;18;B;18B;16276286;10093414;11026826;21429392;10253004;2016-06-02;2016-06-02;V;571554;168611
499698;HS;11619002;1;;1;16276120;10093252;11026826;21429392;10253039;2009-01-13;2009-01-13;V;575256;171288
500072;HS;19124665;15;A;15A;16276006;10093147;11026826;21432237;10255201;2000-09-14;2000-09-14;V;572125;163256
500146;HS;11606857;9;;9;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573526;170455
500463;HS;11590390;26;;26;16184896;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576246;170469
500464;HS;11590438;30;;30;16184896;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576214;170450
500465;HS;11590497;40;;40;16184896;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;576210;170389
500466;HS;11593313;9;;9;16185205;10092752;11026826;21429392;10252652;1995-01-01;1995-01-01;V;575971;170438
500544;HS;11606881;11;;11;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;573330;170268
500545;HS;11607071;23;;23;16275905;10093031;11026826;21429392;10253306;1995-01-01;1995-01-01;V;572997;170082
500648;HS;11613632;30;;30;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575725;169833
500649;HS;11579370;2;;2;16275492;10092639;11026826;21429392;10252962;1995-01-01;1995-01-01;V;573228;168447
500883;HS;19128385;17;B;17B;16276286;10093414;11026826;21429392;10253004;2005-01-20;2005-01-20;V;571541;168757
501000;HS;11604358;25;;25;16275832;10092973;11026826;21432237;10255279;1995-01-01;1995-01-01;V;573570;161808
501001;HS;11613497;17;;17;16276014;10093155;11026826;21429392;10252695;1995-01-01;1995-01-01;V;575846;169755
501002;HS;11613543;21;;21;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575834;169861
501003;HS;11613594;26;;26;16276014;10093155;11026826;21429392;10638950;1995-01-01;1995-01-01;V;575732;169987
501115;HS;11582567;57;;57;16275565;10092698;11026826;21429392;10252814;2016-06-02;2016-06-02;V;576460;168824
501116;HS;11582800;83;;83;16275565;10092698;11026826;21429392;10252822;2016-06-02;2016-06-02;V;576039;168619
501718;HS;19128270;6;;6;16185221;10092752;11026826;21429392;10252628;2004-11-11;2004-11-11;V;575751;171011
502350;HS;19128202;33;A;33A;16276464;10093619;11026826;21429392;10252784;2004-09-27;2004-09-27;V;574293;167193
503322;HS;19137236;17;B;17B;16276464;10093619;11026826;21429392;10252784;2016-04-18;2016-04-18;V;574976;167348
503435;HS;19128610;15;B;15B;16275905;10093031;11026826;21429392;10253306;2014-07-14;2014-07-14;V;573253;170112
503756;HS;19136370;39;A;39A;16276120;10093252;11026826;21429392;10253039;2014-12-03;2014-12-03;V;574216;171378
504866;HS;11591949;5;;5;16184993;10092752;11026826;21429392;10253055;2005-02-01;2005-02-01;V;576479;170654
505970;HS;11642896;9;;9;16276456;10093597;11026826;21429392;10252890;2013-02-25;2013-02-25;V;569806;166798
505973;HS;11584373;230;;230;16275565;10092698;11026826;21429392;10252822;2011-09-21;2011-09-21;V;575727;169213
507537;HS;19136094;51;A;51A;16276120;10093252;11026826;21429392;10253039;2014-06-16;2014-06-16;V;573649;171272
507949;HS;11621198;123;;123;16276146;10093287;11026826;21429392;10252580;2009-06-03;2009-06-03;V;573502;168719
508377;HS;19130169;12;;12;16185078;10092752;11026826;21429392;10253101;2007-04-26;2007-04-26;V;576332;169590
508828;HS;11609767;35;;35;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578374;168622
508829;HS;11609813;40;;40;16275956;10093082;11026826;21431745;19129179;2006-04-18;2006-04-20;V;578197;168876
508913;HS;11607012;19;;19;16275905;10093031;11026826;21429392;10253306;2005-01-05;2005-01-05;V;573074;170140
509745;HS;11599206;42;B;42B;16275735;10092868;11026826;21432237;10252911;2016-11-28;2016-11-28;V;574687;165477
510246;HS;11618359;66;;66;16276103;10093236;11026826;21428353;19135012;2013-05-20;2013-05-20;V;569705;169153
510600;HS;11616089;4;;4;16276073;10093201;11026826;21429392;10252806;2016-06-02;2016-06-02;V;575725;167010
512271;HS;11586856;3;;3;16184713;10092752;11026826;21429392;10252687;2000-11-14;2000-11-14;V;575555;171156
512272;HS;11586929;8;;8;16184713;10092752;11026826;21429392;10253233;2000-11-14;2000-11-14;V;575323;171252
512327;HS;11614205;12;A;12A;16276049;10093171;11026826;21432237;10259371;2015-06-23;2015-06-23;V;577159;162665
516277;HS;11587984;5;B;5B;16184799;10092752;11026826;21429392;10253128;2016-06-13;2016-06-13;V;575956;171392
517902;HS;19125297;22;B;22B;16276308;10093449;11026826;21432237;10255015;2001-08-20;2001-08-20;V;574746;160997
518373;HS;11616453;37;;37;16276073;10093201;11026826;21429392;10252806;2014-01-24;2014-01-24;V;576125;167616
518827;HS;11614728;52;;52;16276049;10093171;11026826;21432237;10259371;2010-04-07;2010-04-07;V;577717;163784
519809;HS;11599508;64;B;64B;16275735;10092868;11026826;21432237;10252911;2010-03-11;2010-03-11;V;575026;165626
520288;HS;11630022;20;A;20A;16276227;10093350;11026826;21432237;19127338;2003-11-04;2003-11-05;V;573256;165410
520575;HS;19124886;49;A;49A;16276367;10093490;11026826;21432237;10255171;2001-01-22;2001-01-22;V;575975;163779
520765;HS;19129829;99;A;99A;16276006;10093147;11026826;21432237;10255210;2006-12-18;2006-12-18;V;570293;163800
520786;HS;19129772;8;B;8B;16276049;10093171;11026826;21432237;10259371;2006-12-06;2006-12-06;V;576932;162589
520869;HS;11638899;50;;50;16276367;10093490;11026826;21432237;10255171;2010-02-02;2010-02-02;V;576047;163725
521008;HS;11589189;22;;22;16184853;10092752;11026826;21429392;10253284;2019-03-22;2019-03-22;V;576185;171162
521737;HS;19124592;94;A;94A;16276286;10093414;11026826;21429392;10252997;2016-06-02;2016-06-02;V;568191;167341
521738;HS;19125025;94;;94;16275565;10092698;11026826;21429392;10256844;2016-06-02;2016-06-02;V;576438;168688
521739;HS;19125246;23;A;23A;16276103;10093236;11026826;21429392;10253144;2016-06-02;2016-06-02;V;572063;168719
521769;HS;19127974;45;B;45B;16276286;10093414;11026826;21429392;10253004;2016-06-02;2016-06-02;V;572341;167928
522174;HS;19126412;35;B;35B;16276154;10093295;11026826;21429392;10252792;2016-06-02;2016-06-02;V;576170;165332
522968;HS;19138933;40;B;40B;16276464;10093619;11026826;21429392;10252784;2019-03-19;2019-03-19;V;574081;166884
523008;HS;19134091;2;A;2A;16275905;10093031;11026826;21429392;10253306;2011-11-23;2011-11-23;V;573239;170981
523414;HS;19138992;21;B;21B;16276146;10093287;11026826;21429392;10253012;2019-04-25;2019-04-25;V;575005;170030
523416;HS;19138984;27;A;27A;16275875;10093007;11026826;21429392;10252954;2019-04-25;2019-04-25;V;573120;167091
523463;HS;11586872;5;;5;16184713;10092752;11026826;21429392;10252687;2006-12-05;2006-12-05;V;575537;171171
523562;HS;11617824;16;;16;16276103;10093236;11026826;21429392;10253144;2016-06-02;2016-06-02;V;572044;169002
523563;HS;11618065;38;;38;16276103;10093236;11026826;21429392;10253144;2016-06-02;2016-06-02;V;571810;168940
523564;HS;11618138;46;;46;16276103;10093236;11026826;21429392;10253144;2016-06-02;2016-06-02;V;571718;169118
524453;HS;19119459;6;A;6A;16275727;10092850;11026826;21432237;10255198;2016-06-02;2016-06-02;V;574169;164467
524771;HS;19126323;3;A;3A;16185159;10092752;11026826;21429392;10257204;2019-05-30;2019-05-30;V;576752;169881
524869;HS;11592937;8;;8;16185159;10092752;11026826;21429392;10257204;1995-01-01;1995-01-01;V;576888;169785
